KO	DLF001	DLF002	DLF003	DLF004	DLF005	DLF006	DLF007	DLF008	DLF009
K09016	3.44833534667948e-06	5.18489910537283e-06	3.05893063829767e-07	1.25418423764085e-06	3.90535840692213e-07	1.27225007028734e-05	4.65353901296666e-06	1.00750033575247e-05	8.11614055732292e-05
K09017	0.000541199855464539	0.000325591901332038	0.00015773901485137	0.000165247848608756	0.000240465453014975	0.000246400160196881	0.000414095619793346	0.00049932909261222	0.000391201740032457
K09018	1.17795617283172e-06	5.44956858765379e-06	1.6614496360297e-07	7.50117431917253e-07	1.18697124169778e-07	1.16295104744264e-05	3.62360928019042e-06	8.25979055145618e-06	7.855549534001e-05
K09019	9.79635009503648e-07	3.07730615124258e-06	3.66113622257105e-06	4.32425737267831e-06	6.52567902594203e-07	2.94296775588528e-05	4.26041152962243e-06	1.02301817319492e-05	8.6385159868619e-05
K09020	1.6359697577377e-05	3.8179249446533e-05	2.23352265306113e-06	2.67621937549648e-06	2.78004978561818e-06	1.63608532903948e-05	8.73692485496959e-05	7.55772330725344e-05	0.000123757031734583
K09021	2.00640325757494e-05	5.81032580191483e-05	9.63383805300301e-06	3.56804013259399e-05	8.76872841843726e-06	7.95684343156323e-05	6.0356460316659e-06	1.67382331973054e-05	0.000139931424055344
K09022	4.93573763674658e-06	0.000109795519947889	4.75194471090756e-05	4.65394336173884e-05	0.000102244277065807	7.38013502880198e-05	1.8055076512635e-05	1.62157907768775e-05	9.21589266360966e-05
K09023	1.63575854748407e-06	7.95133244299658e-06	2.30496886125247e-07	2.07949476756337e-07	1.64671362404551e-07	1.02859547064139e-05	2.29971523178639e-06	7.9273902110049e-06	6.39627471424753e-05
K09024	9.69897935631468e-06	1.16042646300432e-05	1.3846036265774e-05	4.10816364204211e-06	2.86407008834522e-05	1.95009832258984e-05	2.20628753940822e-06	9.07118857817521e-06	9.75645447088838e-05
K09065	2.67800580072769e-05	1.86711573264781e-05	1.86663436479385e-05	1.09212936249828e-05	2.114738368303e-05	4.53153925148158e-05	2.01101992156884e-05	2.85050891880482e-05	3.87267865240325e-05
K09116	1.66219534408623e-05	1.08704886711646e-05	7.1848905836784e-06	2.56874740807134e-06	1.475083056352e-05	8.18001265881465e-06	3.14373501591627e-06	7.40027749314171e-06	1.48455004961181e-05
K09117	0.000417101742634615	0.000439031294539561	0.000427151710808842	0.000335488548790262	0.000548131449949211	0.000659826760755478	0.000503414865691694	0.000385479584799144	0.000283865160100011
K09118	0	3.98415501769399e-06	6.61057836692865e-05	2.0403687644375e-06	7.61275987661336e-05	7.16839898165132e-06	7.51709496540828e-07	1.49156614807265e-06	5.8483517676154e-05
K09119	0	0	2.0080096828089e-06	0	0	0	0	0	0
K09121	4.79776573079545e-05	7.1959534826538e-05	6.39655182482485e-05	7.04270705712924e-05	7.54765862045639e-05	9.71759585310415e-05	3.97718988024299e-05	7.32573672839635e-05	0.000101438703861067
K09123	1.15927456371571e-05	7.98261666770836e-06	4.57019729301282e-05	2.52066561109247e-05	1.99811872775695e-05	7.57707045420427e-05	8.90268593682838e-06	8.56403015250791e-06	4.73599044185614e-05
K09124	3.36287853493456e-07	3.8310283626302e-05	7.9868850559815e-05	4.26071241154403e-05	2.91504316050189e-05	1.38818614972573e-05	7.85085983691903e-07	1.93375948244777e-05	1.66623435055173e-06
K09125	0.000301422396887693	0.000247594373693533	0.000257054357593441	0.000348383185419278	0.000210039434811328	0.000234102596295511	0.000290384614964843	0.000376506271566092	0.000229854603355074
K09126	0	3.88057292417748e-07	4.73963934161589e-06	2.95288256993998e-07	7.50267383789717e-07	2.24545670153659e-06	0	0	3.06093421434687e-07
K09127	2.79012268760044e-07	4.12826906827391e-07	3.16948910774266e-06	0	7.68939806548906e-06	2.34000224686445e-06	7.83422276971377e-05	1.212492877316e-05	2.15405104552177e-06
K09128	1.40992026281647e-05	1.24484820505302e-05	7.1353105661516e-05	3.22817107065365e-05	2.33903786182623e-05	8.13357821617624e-05	7.92451129024535e-06	7.6282243289634e-06	5.19065735266629e-05
K09129	0	9.13075982159408e-07	0	0	0	0	5.85678664664812e-07	0	4.82985482176201e-06
K09131	3.87793552961002e-06	1.69489622580365e-05	9.99086580726179e-06	1.8266154927416e-05	3.92587828948301e-06	2.23092460562491e-05	1.97991744265699e-05	2.27212430268907e-05	0.000230136073239681
K09132	0.00065504059246499	0.000360548669391103	0.000161350241626069	0.000397888670433599	8.57204388588822e-05	0.000298422132603104	0.000558193290446774	0.000287007118216511	6.00402638793237e-05
K09133	2.0522671739182e-05	1.54996818357983e-05	3.13817708483508e-06	2.04985853135937e-05	6.63590664184128e-06	4.59067425645398e-05	1.36624005834652e-05	0.000129253202732569	1.76152022645795e-05
K09134	0.000111849993737168	7.27536058912099e-05	2.71376573628211e-05	1.20923401304111e-05	1.33188637173899e-05	3.20757052171342e-05	4.11902398462073e-05	0.000117874433870016	2.22825974787469e-05
K09136	3.94301211224217e-06	1.85945876696625e-05	5.59234899553685e-06	2.0637714493388e-06	6.04792025780565e-06	1.44754940972467e-05	6.92490815332624e-06	1.04872981357521e-05	5.72831739738606e-05
K09137	1.96198393425423e-05	1.27819780014102e-05	0	2.58419924231922e-05	5.07783972161766e-06	5.29799576944907e-05	0	3.81222583642461e-05	8.38771630386233e-06
K09138	1.82895837592707e-06	3.05556923163581e-07	5.9757007253589e-06	4.17498884538876e-07	1.96498600516355e-07	1.18048313037625e-06	5.87984486179238e-07	6.18397405216642e-07	1.75585559650624e-05
K09139	0	0	3.30611695250354e-07	0	0	0	0	0	0
K09140	0	0	3.80587881741687e-07	0	0	0	0	0	0
K09141	0	4.15034537345185e-07	1.99732845097352e-06	0	7.42328046395118e-07	1.60389764395471e-06	0	0	8.8323139925429e-07
K09142	0	0	6.79527152175468e-07	0	0	0	0	0	0
K09143	1.34070830443138e-06	5.03970509633438e-07	0	0	0	0	1.29305679211711e-06	0	0
K09144	0.000767740065970055	0.000334381014631241	0.000587646293952076	0.000658061472498907	0.000263364952488112	0.000349020995398217	0.000152311257987548	0.000257908917936711	0.000188470840074244
K09145	0	5.65916884775883e-06	1.15424782109484e-05	3.22719406550819e-07	6.60929565545063e-05	3.15767348653583e-07	0	0	9.43263156862897e-06
K09147	0	0	0	0	0	0	0	0	0
K09148	0	0	0	0	0	0	0	0	0
K09151	1.12756171719776e-06	2.63728256982936e-06	6.35544812228836e-07	5.73375256299024e-07	7.89655909500471e-07	3.23525422569971e-06	0	1.44634383908865e-07	0
K09152	0	0	0	0	0	0	0	0	0
K09153	0.000100814337310428	0.000242969056341388	0.000294366188282659	0.000195519566103663	0.000464461784989191	0.000303211827557651	0.000155397392267445	0.000170291214915284	0.000128825777154517
K09154	0	0	9.35158795136716e-07	0	0	0	0	0	0
K09155	1.80439389764297e-05	0.000130563746757814	8.89743460404796e-05	7.5524784184146e-05	8.30663573658232e-05	5.11625124611771e-05	6.82997725716294e-05	7.72761154602461e-05	1.36885894203704e-05
K09157	6.24545741658485e-05	0.00017022295995771	0.000371542165669501	0.000296824305963369	0.000390849131414984	0.000208189880341025	7.35500503654663e-05	0.000122092970410428	0.000119271998886381
K09158	7.5917157696908e-06	2.63851883167461e-05	1.30111469779061e-05	4.87971457191492e-06	7.75015787074448e-06	3.98212961490949e-05	2.63043298745352e-05	2.33375800185189e-05	0.000167312356275988
K09159	8.11957051784849e-06	2.00568937654117e-05	2.21491262126993e-06	0	2.12020295561062e-06	3.39492320916857e-05	9.50479779248573e-06	2.81994654567404e-05	0.000174204988567526
K09160	5.43339681269561e-06	1.42968476153907e-05	3.44532187681948e-07	1.62681021966618e-06	7.3842105667725e-07	2.82266878032682e-05	8.78329848134695e-06	2.18455855199155e-05	0.000145847071241598
K09161	6.04243442928208e-06	1.94645953964288e-05	7.79547576169256e-07	1.38146552979648e-06	0	3.14499321379417e-05	8.66743376689818e-06	5.57783529231807e-05	0.000326259665874071
K09162	0	6.28432862214978e-07	0	7.20239161381125e-07	5.72672067914892e-07	0	3.77321887726584e-06	3.5156383066427e-06	0
K09163	3.89244692104053e-05	0.000108550596320794	0.000134848073068395	3.71989171066785e-05	0.000202854166434225	8.72895057693169e-05	2.31433957353447e-05	8.92717095159477e-06	3.64287215540796e-05
K09164	0	0	0	0	0	2.11983674620587e-07	0	0	0
K09165	0	0	9.04700865510654e-06	0	3.22916822699721e-05	0	0	0	9.19634945410518e-06
K09167	1.27410953585899e-05	3.42044096254518e-06	1.36339303463988e-05	3.89998321362471e-05	6.79607047077353e-05	4.53087525934178e-06	1.4743450095003e-06	1.03323372864793e-05	1.42191525916401e-05
K09181	0.000283099921544572	0.000162219012952213	3.98195231326916e-05	0.00010370771047714	4.33493421658874e-05	0.000129182972487106	0.000175198941417793	0.000231632106288026	0.000128447463091386
K09201	0	0	0	0	0	0	0	0	0
K09238	0	0	0	0	0	0	0	0	0
K09251	7.84123981524332e-06	1.30078919463938e-05	1.10339303183943e-05	1.15105399793688e-05	3.5810364094286e-06	4.33604570576037e-05	4.38854218128394e-06	3.3885764379614e-05	8.18115102503334e-05
K09252	2.82233119344049e-07	4.66320998594815e-07	9.5929542743738e-06	4.93363465041732e-06	9.9080198007648e-06	5.93271496525891e-06	2.14425978076172e-05	8.69728355066594e-08	9.50994350591988e-06
K09272	0	0	0	0	0	0	0	0	0
K09313	0	0	0	0	0	0	0	0	0
K09377	0	0	0	0	0	0	0	0	0
K09384	4.73722601252804e-06	1.30612623756786e-05	0.000111738127277678	5.63150387445179e-05	4.81017232942908e-05	3.72001972426223e-05	2.62616730221463e-05	2.32818421264241e-05	6.63223654561036e-05
K09388	0	0	0	0	0	0	0	0	0
K09419	0	0	0	0	0	0	0	0	0
K09420	0	0	0	0	0	0	0	0	0
K09456	7.82129947271124e-06	1.21564451785718e-05	1.17735819531601e-07	1.10837818495568e-06	5.35772475866144e-07	1.7260417430139e-05	1.17774713442712e-05	2.4832738988764e-05	0.00018623590276017
K09457	0.000419011454760012	0.000304350761217576	0.000365918388331283	0.000297800575192142	0.000418988939238409	0.000322965165355107	0.000425344976630012	0.000299113153401889	0.00014923831604526
K09458	0.00039724173138602	0.000434360862609253	0.000696442733689847	0.000633032357052396	0.000557492427570745	0.000424054438384367	0.00042418038209459	0.000399027545403148	0.000331818560945314
K09459	0.000179203099125424	0.000115573256571496	1.11036013933681e-05	6.41918052462088e-05	1.85231991892414e-05	3.40203468271757e-05	0.000119383714450981	9.82569236171234e-05	5.00407081509443e-05
K09461	0	4.33583566947205e-07	2.75046704451976e-07	0	0	1.3548006914299e-06	0	0	5.49429141379694e-06
K09469	3.2985367548731e-05	5.72103204149741e-05	2.93851841986064e-06	3.48766184841355e-05	4.74567140429883e-06	1.49424386429225e-05	7.65887484561676e-06	3.27935628634244e-05	3.67808664546899e-05
K09470	2.6187920075352e-06	3.19687144872537e-06	4.03753900089111e-07	1.18352006811222e-07	0	1.66635452477216e-06	2.53755134766836e-06	6.25702503336906e-06	6.0804622391875e-05
K09471	1.57148596339088e-06	2.17298583916764e-06	1.46445448902841e-07	4.13324160572526e-07	4.33024693730486e-07	2.90950148657843e-06	3.47163667498151e-06	7.78428068701459e-06	7.00391523363798e-05
K09472	1.92536409657074e-06	4.14868523530246e-06	1.15747154507149e-06	7.09644359550091e-07	5.56239902037433e-07	1.9422703485923e-06	2.08604056427814e-06	5.83720075873372e-06	5.66516916955632e-05
K09473	0	0	2.60801257607849e-07	2.35289447803982e-07	1.83398693815265e-07	3.52615696733939e-06	1.53768915819332e-06	4.04306154247175e-07	0
K09474	0.000150503101456426	8.25942050977818e-05	6.12665056432774e-05	4.73759181550811e-05	4.49809352822553e-05	8.52057616766708e-05	0.000179277697473945	8.12094519723501e-05	1.27146498134409e-06
K09475	1.37910201228068e-06	3.55210143408392e-06	3.49607652584197e-07	3.2184962042335e-07	0	1.01851090126946e-05	2.50485948510388e-06	9.9046594854544e-06	5.78351816688387e-05
K09476	6.06982012292205e-06	1.20860678209452e-05	1.79838229833984e-07	8.22108321853879e-07	1.2242582964108e-07	2.86348567496319e-05	8.04126099744281e-06	1.51979907083759e-05	0.000192763121205849
K09477	1.1906769962924e-05	9.02353343245618e-06	2.10937379452515e-06	1.1583753671839e-06	4.54529464486194e-07	1.31719163818601e-05	1.53937851667051e-05	1.52963929792404e-05	0.000137697163393419
K09482	0	0	1.49796603339977e-06	0	0	0	0	0	0
K09485	0	0	0	0	0	0	0	0	0
K09486	0	0	0	0	0	0	0	0	0
K09487	0	0	0	1.52210441749484e-07	0	0	0	0	2.98204415727609e-07
K09488	0	0	0	0	0	0	0	0	0
K09489	0	0	0	0	0	0	0	0	0
K09490	3.49013567505894e-06	0	6.51373314493506e-07	0	4.99288258963264e-07	3.23633439189437e-07	8.9537205928973e-08	0	1.02938890838356e-07
K09493	0	0	0	0	0	0	0	0	0
K09494	0	0	0	0	0	0	0	0	0
K09495	0	0	4.74355910576595e-07	0	0	0	0	0	0
K09496	0	0	0	0	0	0	0	0	0
K09497	0	0	2.42448576516926e-07	0	0	0	0	0	0
K09498	0	0	0	0	0	0	0	0	0
K09499	0	0	0	0	0	0	0	0	0
K09500	0	0	0	0	0	0	0	0	0
K09503	0	0	2.10547448027857e-06	0	0	0	0	0	2.87566714347852e-06
K09506	0	0	0	0	0	0	0	0	0
K09510	0	0	0	0	0	0	0	0	0
K09512	0	0	0	0	0	0	0	0	0
K09516	0.000178272560127016	0.00010000583245023	1.64157191433241e-05	5.52226839517082e-05	1.54652149392473e-05	6.02049606188441e-05	0.00010119085820741	0.00014941690528321	4.03897807431715e-05
K09518	0	0	0	0	0	0	0	0	0
K09519	0	0	0	0	0	0	0	0	0
K09522	0	0	0	0	0	0	0	0	0
K09523	0	0	0	0	0	3.54028209877302e-06	0	0	2.11137433033416e-07
K09527	0	0	0	0	0	0	0	0	0
K09528	0	0	0	0	0	0	0	0	0
K09531	0	0	0	0	0	0	0	0	0
K09533	0	0	0	0	0	0	0	0	0
K09540	0	0	0	0	0	0	0	0	0
K09553	0	0	1.95406315401702e-06	0	0	3.77740379697745e-06	0	0	0
K09565	0	0	0	0	0	0	0	0	0
K09568	0	0	0	0	0	0	0	0	0
K09569	0	0	0	0	0	0	0	0	0
K09571	0	0	0	0	0	0	0	0	0
K09578	0	0	0	0	0	0	0	0	0
K09580	0	0	1.9599136425021e-06	0	0	9.30682711821087e-07	0	0	0
K09584	0	0	1.52407235145215e-06	0	8.32416401540157e-07	9.7817663607965e-07	0	0	0
K09595	0	0	0	0	0	0	0	0	0
K09607	1.55110924381848e-06	9.14365038059602e-05	0.000362762675940702	0.000365059454331888	0.000125511717030695	1.94725344412746e-05	2.63102370924614e-06	8.95877666758907e-05	2.47839271994921e-05
K09611	0	0	0	0	0	0	0	0	0
K09612	5.99928656329267e-06	6.43326665960978e-06	6.28131329081048e-06	2.45214192208176e-05	1.16456263566056e-05	1.17621656381582e-05	5.55953482901144e-06	2.94721258907984e-05	0.000113326286719495
K09643	0	0	0	2.59024786836839e-07	0	0	0	0	0
K09650	0.000285266050132853	0.000171417291025472	0.000251745819152956	0.000343691334999754	0.00019724002242136	0.000157259080596304	0.000218910096737229	0.000196004918340855	0.000113078549723795
K09660	0	0	0	0	0	0	0	0	0
K09667	0	0	5.88679097658006e-08	0	2.17519381036709e-07	0	0	0	0
K09668	0	0	0	0	0	0	0	0	0
K09680	0.000185559369925641	0.000169234717099172	0.000259850980646971	0.000323424666981513	9.74503605002988e-05	0.000214800210180391	0.000163004510068421	6.93885439651188e-05	9.91601322729261e-05
K09681	0.000259450246078417	0.000460633964362461	0.000322264680439112	0.0002571981232602	0.000598548534563787	0.000559324791032238	0.00022780176830183	0.000532921967164022	0.000601143728555634
K09683	1.87332433926303e-05	6.3449480021237e-06	4.19622536279296e-07	3.6519492549205e-05	4.89924777300759e-06	7.70405783328303e-05	0	7.04814478509737e-05	1.21464094707511e-05
K09684	0.000113773437313121	0.000239315527059505	0.000115695330199871	0.000103582673376773	0.000216789803107573	0.000220229520524753	0.000136695019112596	0.000320479941851422	0.000234687040115304
K09685	2.0468224420915e-05	1.96010786749232e-05	6.15192825576116e-06	1.44465208499614e-05	2.6378429389218e-05	6.82582245755591e-05	5.08608542749793e-06	4.88539708254009e-05	2.22410763975909e-05
K09686	0.000903307604910626	0.00128317522443764	0.00178446938102345	0.00126835222333729	0.00134664508727102	0.00162671859525708	0.00110359599072325	0.000689199350220362	0.00117415349478682
K09687	0.00081346483621102	0.00186991330222525	0.0016801780679693	0.000886247531386639	0.00199760329944472	0.00146840707409133	0.000961110223432853	0.000644882234367006	0.00153716531518283
K09688	3.08869670379386e-06	6.17510244548554e-06	3.52338919332959e-06	1.23332167938962e-06	1.81971466626041e-07	2.08693112656264e-05	5.72591694739485e-06	2.29064705515666e-05	2.25103722378038e-07
K09689	4.94278758709039e-06	6.08452971728348e-06	3.77282244330394e-06	2.02799892103888e-06	6.12290860645482e-07	2.69952351801356e-05	7.54623580988365e-06	1.55219572890514e-05	2.47229301928017e-07
K09690	0.000198789175045869	0.000395092549549814	0.000322387110586266	0.000180523380570451	0.000397658357123224	0.000252812032275787	0.0002893105865961	0.00020859394846136	0.000134902141247912
K09691	0.00017331551450411	0.000371523170443426	0.000371734743946936	0.000219450452072124	0.000478367741993011	0.000273860614869623	0.000228676373267464	0.000217187096071958	0.000189782966376153
K09692	2.09696346611587e-05	5.71612109281419e-05	7.85103941740993e-05	6.22541193578226e-05	0.000121564955046434	5.20605338892707e-05	3.54579135984251e-05	3.313418135893e-05	6.96242330132068e-05
K09693	6.36625232820712e-06	5.07900018824492e-06	1.04771998527411e-06	7.6361153375185e-07	1.93616141411664e-05	6.27923882648085e-06	7.42294321712637e-07	4.87920724498291e-06	8.30645795128669e-06
K09694	6.50296311440735e-06	0	0	2.32510438577951e-07	1.62026247606871e-05	0	0	0	0
K09695	0	0	0	0	0	0	0	0	0
K09696	1.54577761968097e-05	8.81385433969706e-06	5.04194332710539e-05	2.80659610202224e-05	2.89943215710246e-05	1.47865845745914e-05	1.63131760861175e-05	2.52228577790697e-05	2.14325781786366e-05
K09697	1.0760421798968e-05	1.8327837582951e-05	5.12856369461437e-05	2.27666463068542e-05	3.23821807533028e-05	1.24238913690193e-05	1.96985012937685e-05	1.69738951161439e-05	2.87221565316878e-05
K09698	2.71770614417793e-05	2.57990145998471e-05	1.50668317432496e-05	1.45738530758388e-05	1.89254803168942e-05	6.58581573434279e-05	1.83826927245375e-05	4.85945097691922e-05	1.92237611132957e-05
K09699	0	1.45068146698224e-06	2.07571627019636e-05	0	0	3.59202681753644e-05	0	0	1.33606597346781e-07
K09700	3.87129522904561e-06	0	0	0	0	0	0	6.45744312691779e-05	3.46121022699224e-06
K09701	0	2.95100602599047e-07	0	0	0	2.59887443270314e-06	1.89287781355547e-07	3.98157011216799e-07	2.19968276240137e-07
K09702	0.000229345914468109	0.000160084113441899	5.4244946256362e-05	8.09211993236937e-05	0.000226782832634917	0.000130125500430002	0.00022568412586057	0.000252193664832764	6.08722391431745e-05
K09703	6.24703916835262e-06	2.09986812807478e-05	1.65496821384205e-05	9.95426559863674e-06	5.52241944027397e-06	3.65296755759678e-05	3.3804532821948e-06	6.01561257457446e-06	5.61640613110622e-05
K09704	0.000555277458239763	0.000394971113814513	0.000162969830452132	0.000358037316120532	0.000163648650635614	0.000386426533910895	0.000323090311570125	0.000531309913435993	0.000181761694492524
K09705	2.75222777355766e-06	1.32492006323513e-05	9.57693022310341e-06	2.49418246944867e-05	3.36028124945345e-06	1.65245397907891e-05	1.85525539738543e-06	4.85223379429415e-06	9.75313570159275e-05
K09706	9.73533727171522e-06	7.64704482826693e-05	7.53137970013852e-05	6.67760853521647e-05	8.93954405842236e-05	6.83641508185598e-05	1.74853017282176e-05	9.63380704340166e-06	8.45617201007674e-06
K09707	3.91345564349681e-05	3.02475837139678e-05	1.06205868698398e-05	2.79734239284192e-05	1.86795244645792e-05	6.80699997412519e-05	2.6859416073276e-05	0.000120581340421279	4.49954489172851e-05
K09709	0	0	0	0	0	0	0	0	0
K09710	0.000615034048798223	0.000622898016150406	0.000807668678325199	0.000715289951643846	0.000650913788584485	0.000789579832027398	0.000723139013388842	0.000496742210600789	0.000548522828490065
K09711	0	5.17409723223663e-07	0	0	0	0	4.9782686496509e-07	0	2.69974397705395e-06
K09712	5.32136801243384e-06	1.62133827397378e-05	7.19352919335936e-07	0	4.82130586833943e-07	1.8271535819823e-05	8.05717534634019e-06	2.05112431448489e-05	0.000101985910178842
K09713	0	0	1.40273819270507e-06	0	0	0	0	0	0
K09716	4.7067419198123e-07	0	6.20947881952618e-07	0	2.98828542638291e-07	0	1.51315156524343e-07	1.67276827396195e-07	0
K09717	0	0	9.066636517946e-07	0	0	0	0	0	0
K09720	0	0	1.1689484939209e-06	0	0	0	0	0	0
K09721	0	0	0	0	0	0	0	0	0
K09722	0	0	8.01564681545756e-07	0	0	0	0	0	0
K09723	0	0	6.81886621453856e-07	0	0	0	0	0	0
K09724	0	0	7.46704741363919e-07	0	0	0	0	0	0
K09725	0	0	0	0	0	0	0	0	0
K09726	1.40646511500295e-07	6.39654877611673e-07	2.40372592938432e-06	2.57417096478146e-05	2.93088103331479e-06	3.68368593062205e-06	0	0	2.52214306926021e-06
K09727	0	0	4.51455970066001e-07	0	0	0	0	0	0
K09728	0	6.25898858738303e-07	8.52090795159584e-06	4.06871837977904e-06	0	5.77403151823695e-07	0	0	0
K09729	1.6106350972938e-05	1.45796312774217e-05	3.96749854756218e-06	2.69865638681267e-05	2.08821399020398e-05	5.87057183131726e-05	6.01362403020145e-06	7.25118620487161e-05	4.15872597939068e-06
K09730	0	0	4.48363805887466e-07	0	0	0	0	0	0
K09732	0	0	0	0	0	0	0	0	0
K09733	0	0	5.41000955864217e-07	0	0	0	0	0	0
K09735	0	0	3.6367286477539e-07	0	0	0	0	0	0
K09736	0	0	0	0	0	0	0	0	0
K09738	0	0	1.39278969488447e-06	0	0	0	0	0	0
K09739	0	0	0	0	0	0	0	0	0
K09740	1.1820748790979e-06	1.28630313338153e-05	4.48476195371951e-06	4.01556101508102e-06	4.73194933914189e-06	1.36766013925885e-05	0	2.05324105784349e-07	6.74446134519637e-06
K09741	0	0	0	0	0	0	0	0	0
K09744	0	0	0	0	0	0	0	0	0
K09746	0	0	0	0	0	0	0	0	0
K09747	0.000114811910068335	0.00032551484166852	0.000590885765655764	0.000266213429712462	0.000521199567137115	0.000393418187110944	0.000154049482715781	0.000171877700409467	0.000337513862033883
K09748	0.000440070414390821	0.000512514282303355	0.000877725821530506	0.000796876663172393	0.000733161466359909	0.000657104087178098	0.00055308458413562	0.00048238111666119	0.000446487182967544
K09749	7.07111044786726e-06	0.000112837911737898	6.4915879817272e-05	9.32947526887937e-05	9.12110744370027e-05	3.95469580324735e-05	0.00010341187046835	2.9968811822482e-05	1.2767268442202e-05
K09758	0.000251099353219084	0.000180015009873121	2.35100221092566e-05	0.000126258326550054	2.59800704206903e-05	0.000144224451662231	0.000196090499431765	0.000184438748391921	3.6701866376375e-05
K09759	2.64188015240188e-05	5.89910204699107e-05	3.59239114647968e-05	3.7109181093556e-05	5.97988798427365e-05	3.92149228640655e-05	3.03400745949854e-05	2.95704925776938e-05	2.77949390208146e-05
K09760	0.000323062290614786	0.000232941241294648	0.00034524557624488	0.000267601852309635	0.000252913522012519	0.000285293020220299	0.00027115317083725	0.000256664734600923	0.000283188733812814
K09761	0.000414022314855746	0.000439217337744166	0.000567868803022294	0.000518993387974197	0.000528882058717387	0.000417001145515893	0.000414853428212301	0.000437367320945771	0.000417428842218312
K09762	7.43922901184143e-05	0.000215448479086109	0.000348936391252204	0.00016759081282147	0.000447965373621294	0.000249824739472277	0.000105134729383063	0.000136043734102515	0.000156777301387672
K09764	8.76234892442587e-06	7.42779198703995e-06	3.23640729043879e-06	6.44608370533853e-06	1.81755578369939e-06	2.87459586348839e-05	2.49304482813825e-05	4.27589560130167e-05	7.41180311521606e-06
K09765	0.000332107444259962	0.000356324346699422	0.000533737316194023	0.000460931581744527	0.00054975115713954	0.000377750829978557	0.000267612240629091	0.000354231729657868	0.000366666042518325
K09766	0	4.71196099945514e-05	5.58166033327712e-05	6.78365214135714e-05	4.23204646957559e-05	3.86877272900775e-05	5.19877913083726e-05	1.86326145818538e-07	1.79241488375976e-05
K09767	2.42406601481704e-05	2.87192164588771e-05	1.86549437816536e-05	1.84092962766186e-05	2.7192065761764e-05	9.96569162488806e-05	2.53821403423971e-05	6.18761085885359e-05	0.000183292710729071
K09768	4.08117915103294e-05	0.000196126121072495	0.000248220363083684	8.040816512384e-05	0.000150364519234687	0.000167769158683581	6.33603419733711e-05	8.74215839590739e-05	0.000205093409594309
K09769	2.2974538967302e-05	3.85652401721866e-05	9.10701675293097e-05	5.95739837640358e-05	0.000187066805503454	9.05740068789538e-05	6.10481576965194e-06	5.31292974664442e-05	7.35889433601007e-05
K09770	1.46431970838605e-06	0.000113954014579635	8.54139950801502e-05	7.93131005562385e-05	0.000101826931050006	4.18814155847798e-05	8.51980748935443e-05	0	5.86709041999564e-06
K09771	1.64998793807756e-05	1.6517310395217e-05	6.06121441292316e-07	1.51429875381538e-06	3.4551697165454e-06	2.05407786890104e-05	1.05876853189868e-05	1.93022208506159e-05	0.000126086943983289
K09772	0.000119486592580359	0.000274613843672423	0.000477362520754433	0.000232611413942524	0.000500946265907332	0.000358510458980212	0.000120228110797802	0.000338081451394354	0.000206802855620772
K09773	2.79528219404251e-05	3.20993298266874e-05	2.31651811557018e-05	2.09128965538116e-05	1.21179683122549e-05	0.000111661299888579	3.99191792065571e-05	6.02489767126764e-05	0.0001470673298333
K09774	7.49159571066922e-06	1.96896694605414e-05	9.05681199296225e-06	7.32041668982148e-06	4.90116769970842e-06	3.98044245167649e-05	2.16610841333327e-05	2.57403409128387e-05	0.000151676377652375
K09775	5.1603995336211e-05	8.86509368063948e-05	0.000163254247308573	0.000100250279671988	0.000240031685446049	5.7613307342324e-05	3.22242903616377e-05	9.68607920954719e-05	3.58418389530197e-05
K09776	0	0	0	0	0	0	0	0	0
K09777	3.6316403944727e-05	0.000128497485347414	0.000240521306173907	0.000142771281951177	0.000256530831444568	0.000203314564058829	4.31133127643722e-05	9.63056170479457e-05	7.88455288639279e-05
K09778	1.20796598819821e-05	4.2150578751613e-06	7.68230902931331e-06	2.98673982367584e-05	1.26050781940608e-05	1.27755846092868e-05	1.8933591178355e-05	7.60424032695407e-05	5.54556205928942e-05
K09779	3.81057201400953e-05	0.000102465740102913	0.000235278275252396	9.95442725584595e-05	0.0003716188443896	0.00018283854909522	9.95859397588225e-05	5.20298838478034e-05	7.3698655866628e-05
K09780	5.76450938637005e-06	4.83548946353061e-05	1.97915060570638e-05	2.66433030522574e-05	4.10166951156242e-06	6.74209053616849e-05	0.000100957508509581	3.65104741137199e-05	0.000210811637518516
K09781	4.04841331142025e-06	7.35533430072857e-06	2.12536089803799e-07	1.18618400951544e-06	3.27988300737036e-07	1.54491401253974e-05	6.3501547708103e-06	1.36871626577781e-05	0.000100199354134002
K09786	3.75714177096631e-06	9.26176283317052e-06	3.17835992014557e-07	8.27911000917753e-07	1.84712191246666e-06	1.54401380201453e-05	4.67132354539174e-06	1.28447498419999e-05	7.87860075659127e-05
K09787	0.000106928323955746	0.000308769314695721	0.000451917841251291	0.000219236200168329	0.000519603298491232	0.000369025957495873	0.000122207883590953	0.00016614986902562	0.000130340647513165
K09788	3.15249168337871e-05	3.65501489895569e-05	2.41993193909375e-05	3.93535791961618e-05	1.87673523350897e-05	8.33024781450562e-05	1.614907562878e-05	3.41510848280477e-05	0.000106035790014125
K09789	0.000268170395418774	0.000175434385079893	4.07105712586253e-05	0.000164278613939049	0.000147184836361172	0.000195255578870838	0.000223802701029907	0.000273434701032106	2.50109716569868e-05
